batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cell_sets_per_sec,epoch,flops_per_batch,mfu (%),step,train_loss,val_loss
,,,,,,3.5121917724609375,0,7192521474048.0,7.017087459564209,49,0.3141683042049408,
0.17601099610328674,111.09941101074219,1.5560944080352783,12.242498397827148,0.1271059513092041,5.681463241577148,5.004795551300049,0,7192521474048.0,9.999194145202637,99,0.5466791987419128,
0.15381264686584473,7.728885173797607,0.2062380313873291,1.605334758758545,0.12847042083740234,6.501416206359863,3.354093551635742,0,7192521474048.0,6.70121955871582,149,0.6302401423454285,
,,,,,,2.6646134853363037,1,,4.038662910461426,199,0.3838564455509186,
0.1589372307062149,12.030616760253906,0.2256481647491455,2.7792813777923584,0.08118939399719238,6.291791915893555,3.4602932929992676,1,,6.913398265838623,249,1.5655428171157837,
0.16121706366539001,10.844149589538574,0.231919527053833,1.7336753606796265,0.1337733268737793,6.202817440032959,3.278764486312866,1,,6.550717830657959,299,0.3439382016658783,
0.1615310162305832,10.679048538208008,0.2209186553955078,1.6300580501556396,0.1355280876159668,6.190761566162109,3.241440534591675,1,,6.476147174835205,349,0.591589629650116,
,,,,,,3.5560531616210938,2,,7.1047186851501465,399,0.6498184204101562,
0.15891052782535553,10.54886245727539,0.2053375244140625,2.6647276878356934,0.0770576000213623,6.292849063873291,3.8578546047210693,2,,7.707695007324219,449,0.5665410161018372,
0.1630161702632904,10.787895202636719,0.24496936798095703,1.7809339761734009,0.13755106925964355,6.134360313415527,4.895541191101074,2,,9.780912399291992,499,0.5088717341423035,
,,,,,,,2,,,499,,9.824856758117676
0.15529371798038483,9.570310592651367,0.20401692390441895,1.5240403413772583,0.1338658332824707,6.439410209655762,4.658629417419434,2,,9.307580947875977,549,0.5368550419807434,
,,,,,,4.502416133880615,3,,8.995479583740234,599,0.44117483496665955,
0.15397967398166656,10.418426513671875,0.23942136764526367,3.305135726928711,0.07243919372558594,6.494363784790039,4.60501766204834,3,,9.200469017028809,649,0.5020599365234375,
0.16139982640743256,16.415023803710938,0.29756975173950195,2.2220563888549805,0.13391637802124023,6.195793628692627,3.4656224250793457,3,,6.924045562744141,699,0.6093623042106628,
,,,,,,,4,,,749,0.3460794985294342,
0.1574510931968689,12.774555206298828,0.23181462287902832,3.144498586654663,0.07372069358825684,6.3511786460876465,3.1618101596832275,4,,6.317052364349365,799,0.37096914649009705,
0.1562698781490326,4.058252811431885,0.18079924583435059,1.336289644241333,0.1352994441986084,6.399186134338379,3.206024646759033,4,,6.405389308929443,849,0.4836794435977936,
0.158628448843956,7.1797380447387695,0.20871424674987793,1.5491504669189453,0.13472819328308105,6.304039478302002,5.67494535446167,4,,11.338101387023926,899,0.3569418489933014,
,,,,,,3.4772164821624756,5,,6.947209358215332,949,0.5334097743034363,
0.15812090039253235,13.351789474487305,0.24561762809753418,3.2528021335601807,0.07550954818725586,6.324275016784668,4.236575126647949,5,,8.464349746704102,999,0.47967782616615295,
,,,,,,,5,,,999,,9.83867359161377
0.1564333140850067,5.578178882598877,0.19589805603027344,1.4479974508285522,0.13528895378112793,6.392500400543213,4.398846626281738,5,,8.788555145263672,1049,0.572113037109375,
0.1658547967672348,22.853546142578125,0.36318325996398926,2.6264398097991943,0.13827967643737793,6.029370307922363,3.487700939178467,5,,6.968156337738037,1099,0.36957550048828125,
,,,,,,3.823843479156494,6,,7.639743328094482,1149,0.5775744318962097,
0.15854956209659576,12.310864448547363,0.26995301246643066,2.0041861534118652,0.13469457626342773,6.307176113128662,3.0866196155548096,6,,6.166827201843262,1199,0.6682993769645691,
0.15792302787303925,14.542731285095215,0.2770233154296875,2.0825700759887695,0.13301992416381836,6.3321990966796875,4.15780782699585,6,,8.306978225708008,1249,0.41844940185546875,
,,,,,,,7,,,1299,0.27761587500572205,
0.16732825338840485,22.834815979003906,0.3504352569580078,2.6396896839141846,0.13275623321533203,5.976276874542236,3.1141035556793213,7,,6.221737861633301,1349,0.3778775632381439,
0.18347525596618652,34.68044662475586,0.41954779624938965,3.0920183658599854,0.13568735122680664,5.450326442718506,3.2868189811706543,7,,6.566810131072998,1399,0.9008089900016785,
0.1662379950284958,19.7304744720459,0.2968790531158447,2.2135252952575684,0.13412046432495117,6.015471935272217,5.6187357902526855,7,,11.225798606872559,1449,0.6940867304801941,
,,,,,,2.861093044281006,8,,4.336459636688232,1499,0.6791279911994934,
,,,,,,,8,,,1499,,9.875057220458984
0.16261886060237885,20.557029724121094,0.30405616760253906,4.139791011810303,0.07344722747802734,6.149348258972168,3.6865954399108887,8,,7.365532398223877,1549,0.3999214172363281,
0.1680646538734436,37.27277374267578,0.5901691913604736,4.398165225982666,0.1341853141784668,5.950091361999512,3.479658603668213,8,,6.952088832855225,1599,0.252044677734375,
0.16587409377098083,14.793533325195312,0.29216670989990234,2.209123134613037,0.13225460052490234,6.0286688804626465,3.3232271671295166,8,,6.639550685882568,1649,0.34000396728515625,
,,,,,,3.94932222366333,9,,7.890439987182617,1699,0.29790496826171875,
0.155672088265419,11.138603210449219,0.22633123397827148,3.057874917984009,0.07401585578918457,6.4237589836120605,2.741636037826538,9,,5.477576732635498,1749,0.2656097412109375,
0.17232133448123932,24.152307510375977,0.31625986099243164,2.37762713432312,0.13301491737365723,5.803112030029297,4.18272066116333,9,,8.356752395629883,1799,0.3444735109806061,
0.15638694167137146,8.101922035217285,0.21792864799499512,1.6108696460723877,0.1352863311767578,6.394395351409912,6.981492519378662,9,,13.948482513427734,1849,0.4995218813419342,
,,,,,,4.438029766082764,10,,8.866840362548828,1899,0.3184356689453125,
0.1626993715763092,20.27557373046875,0.27108049392700195,3.673125743865967,0.07380104064941406,6.146305084228516,4.639044284820557,10,,9.268450736999512,1949,0.5242665410041809,
0.17075768113136292,30.463916778564453,0.4970664978027344,3.689591646194458,0.1347212791442871,5.8562517166137695,3.1705410480499268,10,,6.334495544433594,1999,0.6142628788948059,
,,,,,,,10,,,1999,,9.860626220703125
,,,,,,2.4122414588928223,11,,3.6561508178710938,2049,0.32965025305747986,
0.15534211695194244,10.634010314941406,0.21597075462341309,2.7214136123657227,0.07935976982116699,6.437404155731201,4.011312961578369,11,,8.014293670654297,2099,1.66537606716156,
0.16194942593574524,7.792344570159912,0.21702337265014648,1.6302450895309448,0.13312315940856934,6.174767017364502,3.103748321533203,11,,6.201048851013184,2149,0.3299903869628906,
0.18417756259441376,31.450925827026367,0.43709540367126465,3.1777889728546143,0.13754701614379883,5.4295430183410645,2.833150625228882,11,,5.660416126251221,2199,0.5690625309944153,
,,,,,,3.380056619644165,12,,6.753091335296631,2249,0.626824676990509,
0.1587829291820526,13.699177742004395,0.2926950454711914,3.644300937652588,0.08031582832336426,6.297905921936035,4.800909996032715,12,,9.591846466064453,2299,0.5413436889648438,
0.17733696103096008,26.903072357177734,0.3384439945220947,2.4894986152648926,0.13594865798950195,5.63898229598999,4.27225399017334,12,,8.535633087158203,2349,0.556207001209259,
0.17127177119255066,25.04607391357422,0.3829536437988281,2.7106475830078125,0.14127755165100098,5.838674068450928,3.2699854373931885,12,,6.533177852630615,2399,0.5554237365722656,
,,,,,,4.600991249084473,13,,9.192424774169922,2449,0.4625333249568939,
0.18209290504455566,45.007835388183594,0.5946943759918213,7.766357898712158,0.07657313346862793,5.491702079772949,4.401529312133789,13,,8.793914794921875,2499,0.5210323333740234,
,,,,,,,13,,,2499,,10.390240669250488
0.17330321669578552,26.273534774780273,0.3772156238555908,2.7316198348999023,0.1380922794342041,5.770233154296875,2.9243881702423096,13,,5.842701435089111,2549,0.5783793330192566,
,,,,,,,14,,,2599,0.33325067162513733,
0.15765222907066345,16.933752059936523,0.2930881977081299,3.8711071014404297,0.07571172714233398,6.343075752258301,3.154052972793579,14,,6.301553726196289,2649,0.37864938378334045,
0.17033828794956207,24.881366729736328,0.3511166572570801,2.5736653804779053,0.13642668724060059,5.870670795440674,3.0732805728912354,14,,6.140176773071289,2699,0.5155181884765625,
0.18945656716823578,51.36455154418945,0.7336523532867432,5.502151966094971,0.13333916664123535,5.278254508972168,4.874398708343506,14,,9.73867130279541,2749,0.34516778588294983,
,,,,,,3.741403341293335,15,,7.475034236907959,2799,0.5214017033576965,
0.18298016488552094,47.658164978027344,0.7719004154205322,10.106778144836426,0.07637453079223633,5.465073108673096,4.925127983093262,15,,9.840024948120117,2849,0.41351571679115295,
0.16519364714622498,17.127376556396484,0.2971384525299072,2.190164566040039,0.13566946983337402,6.053501605987549,4.207315921783447,15,,8.405891418457031,2899,0.46996307373046875,
0.15559081733226776,6.740512371063232,0.19424724578857422,1.4205842018127441,0.13673758506774902,6.427114963531494,3.691012382507324,15,,7.374357223510742,2949,0.3767242431640625,
,,,,,,3.8139278888702393,16,,7.619933128356934,2999,0.5593159794807434,
,,,,,,,16,,,2999,,10.45045280456543
0.17959769070148468,37.23675537109375,0.5064232349395752,6.56331729888916,0.07715964317321777,5.568000316619873,2.831450939178467,16,,5.65701961517334,3049,0.6135406494140625,
0.21476897597312927,53.0892333984375,0.5693717002868652,4.166269302368164,0.13666224479675293,4.656166076660156,4.4159836769104,16,,8.822793006896973,3099,0.34496942162513733,
,,,,,,,17,,,3149,0.258148193359375,
0.15682797133922577,18.662643432617188,0.37395429611206055,5.085361480712891,0.07353544235229492,6.376413345336914,3.1373727321624756,17,,6.268228054046631,3199,0.34404245018959045,
0.17124558985233307,31.366884231567383,0.36130714416503906,2.7147576808929443,0.13309001922607422,5.839566230773926,2.9127416610717773,17,,5.819432735443115,3249,0.922745406627655,
0.17014457285404205,28.50840187072754,0.4172074794769287,3.130872964859009,0.1332559585571289,5.877354621887207,4.8144659996032715,17,,9.618929862976074,3299,0.6572341918945312,
,,,,,,2.8206827640533447,18,,4.275211334228516,3349,0.6908887028694153,
0.17552317678928375,44.46379852294922,0.7551953792572021,9.863635063171387,0.07656359672546387,5.697253227233887,4.0067243576049805,18,,8.005125045776367,3399,0.40525689721107483,
0.16353508830070496,23.833803176879883,0.34905242919921875,2.590102195739746,0.1347639560699463,6.114895820617676,3.5120506286621094,18,,7.016805648803711,3449,0.2135772705078125,
0.16051830351352692,15.864507675170898,0.31546878814697266,2.33121919631958,0.13532352447509766,6.229819297790527,3.0006444454193115,18,,5.995055675506592,3499,0.3490053713321686,
,,,,,,,18,,,3499,,10.382503509521484
,,,,,,4.133179187774658,19,,8.257772445678711,3549,0.27839913964271545,
0.1688913255929947,38.867919921875,0.5657234191894531,7.465347766876221,0.07577991485595703,5.920967102050781,2.734506845474243,19,,5.4633331298828125,3599,0.2679354250431061,
0.15780377388000488,6.349980354309082,0.20725178718566895,1.5255050659179688,0.13585782051086426,6.336984157562256,3.834031343460083,19,,7.660098075866699,3649,0.31384024024009705,
0.15730424225330353,4.246615886688232,0.17953181266784668,1.228040337562561,0.1461937427520752,6.357107162475586,6.136995315551758,19,,12.261241912841797,3699,0.495086669921875,
,,,,,,4.31429386138916,20,,8.619625091552734,3749,0.3418375551700592,
0.15937869250774384,19.85395050048828,0.31334614753723145,4.040647029876709,0.07754850387573242,6.274364471435547,4.742189407348633,20,,9.474527359008789,3799,0.547400176525116,
0.16955959796905518,23.76715087890625,0.3422129154205322,2.5826194286346436,0.1325061321258545,5.8976311683654785,3.011277675628662,20,,6.016299724578857,3849,0.5298728942871094,
,,,,,,2.6252975463867188,21,,3.9790725708007812,3899,0.3093808591365814,
0.15911081433296204,16.81904411315918,0.3491244316101074,2.626433849334717,0.13292717933654785,6.284927845001221,4.2840046882629395,21,,8.559110641479492,3949,1.6424230337142944,
0.15662291646003723,7.690084934234619,0.20105838775634766,1.5060057640075684,0.13350439071655273,6.384761333465576,3.3436312675476074,21,,6.68031644821167,3999,0.32446035742759705,
