batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cell_sets_per_sec,epoch,flops_per_batch,mfu (%),step,train_loss,val_loss
,,,,,,3.7733705043792725,0,7192521474048.0,7.538902282714844,49,0.29351678490638733,
0.16960299015045166,118.40760040283203,1.58888578414917,12.364893913269043,0.12849974632263184,5.896122455596924,5.054631233215332,0,7192521474048.0,10.098762512207031,99,0.515814483165741,
0.15121158957481384,10.557936668395996,0.20606422424316406,1.6120654344558716,0.12782621383666992,6.613249778747559,3.546316623687744,0,7192521474048.0,7.085266590118408,149,0.6087124943733215,
,,,,,,2.9360415935516357,1,,4.450056552886963,199,0.3134829103946686,
0.15273557603359222,11.56197738647461,0.2225029468536377,2.924689531326294,0.07607746124267578,6.547263145446777,4.485032081604004,1,,8.960747718811035,249,1.5816841125488281,
0.15265010297298431,6.919347763061523,0.20136523246765137,1.5344576835632324,0.13122892379760742,6.550929069519043,3.834301233291626,1,,7.660637378692627,299,0.3085416257381439,
0.15662601590156555,8.458980560302734,0.21788811683654785,1.614254117012024,0.1349775791168213,6.3846354484558105,3.248863935470581,1,,6.490978717803955,349,0.5773817896842957,
,,,,,,3.4386146068573,2,,6.870085716247559,399,0.6188507080078125,
,,,,,,,2,,,399,,10.106932640075684
0.14849981665611267,10.300762176513672,0.20785975456237793,2.857081413269043,0.07275247573852539,6.734014987945557,5.188762664794922,2,,10.366745948791504,449,0.5327466130256653,
0.21649056673049927,201.1810302734375,3.263758897781372,24.47243881225586,0.13336467742919922,4.619138717651367,3.4064905643463135,2,,6.805904388427734,499,0.4713033139705658,
0.17845140397548676,43.837867736816406,0.5705380439758301,4.32921028137207,0.13178801536560059,5.603766441345215,3.5637686252593994,2,,7.120133876800537,549,0.5395024418830872,
,,,,,,4.88808536529541,3,,9.766016960144043,599,0.43021073937416077,
0.1567087173461914,13.140958786010742,0.2927544116973877,3.4902687072753906,0.0838773250579834,6.381266117095947,4.606318950653076,3,,9.203068733215332,649,0.5009587407112122,
0.157256618142128,7.255634784698486,0.21128201484680176,1.579687476158142,0.13374924659729004,6.359033107757568,3.322406768798828,3,,6.637911796569824,699,0.5879719853401184,
,,,,,,,4,,,749,0.32344183325767517,
0.1588931679725647,24.114849090576172,0.40088677406311035,5.437737941741943,0.07372307777404785,6.293537139892578,3.11228084564209,4,,6.2180962562561035,799,0.3664945065975189,
,,,,,,,4,,,799,,9.959344863891602
0.18484605848789215,37.520999908447266,0.49053263664245605,3.690990447998047,0.13289999961853027,5.40990686416626,3.4732625484466553,4,,6.939309597015381,849,0.4598350524902344,
0.19204479455947876,40.224239349365234,0.4921727180480957,3.582810163497925,0.13737058639526367,5.207118511199951,5.38751745223999,4,,10.763842582702637,899,0.37604522705078125,
,,,,,,3.678560256958008,5,,7.349478721618652,949,0.5027408599853516,
0.15404395759105682,13.62651538848877,0.24058866500854492,3.202268362045288,0.07513070106506348,6.4916534423828125,4.827546119689941,5,,9.645064353942871,999,0.47376886010169983,
0.19021838903427124,37.1121826171875,0.3649137020111084,2.7641139030456543,0.1320183277130127,5.257115364074707,4.2529096603393555,5,,8.496984481811523,1049,0.4622535705566406,
0.15543675422668457,7.799464702606201,0.19732427597045898,1.4717541933059692,0.13407421112060547,6.4334845542907715,3.7098121643066406,5,,7.411917686462402,1099,0.34304937720298767,
,,,,,,3.959800958633423,6,,7.911375999450684,1149,0.543542206287384,
0.15554839372634888,15.73654842376709,0.3258688449859619,4.492911338806152,0.07252955436706543,6.428867816925049,0.8259135484695435,6,,1.650111436843872,1199,0.6300697326660156,
,,,,,,,6,,,1199,,10.058783531188965
0.16559994220733643,32.97157669067383,0.3630795478820801,2.7629947662353516,0.1314079761505127,6.038649559020996,4.6023712158203125,6,,9.195181846618652,1249,0.30848565697669983,
,,,,,,,7,,,1299,0.2528317868709564,
0.16588467359542847,25.430492401123047,0.3334040641784668,3.9541192054748535,0.08431816101074219,6.028284549713135,3.272059202194214,7,,6.537321090698242,1349,0.3600667417049408,
0.16541221737861633,18.884929656982422,0.28983235359191895,2.000643491744995,0.14486956596374512,6.045502662658691,3.0435144901275635,7,,6.080706596374512,1399,0.9187672734260559,
0.16066618263721466,21.079452514648438,0.32460975646972656,2.4042325019836426,0.13501596450805664,6.224084854125977,4.894842624664307,7,,9.779516220092773,1449,0.5971781611442566,
,,,,,,2.734733819961548,8,,4.144941329956055,1499,0.6722233891487122,
0.17841751873493195,39.03692626953125,0.5041143894195557,6.492011070251465,0.0776515007019043,5.604830741882324,4.137642860412598,8,,8.266690254211426,1549,0.3969332277774811,
0.16816647350788116,34.857120513916016,0.44971156120300293,3.387237071990967,0.1327664852142334,5.946488380432129,3.278427839279175,8,,6.550045013427734,1599,0.20930099487304688,
,,,,,,,8,,,1599,,10.01517391204834
0.1549602895975113,6.2642364501953125,0.20155739784240723,1.4910560846328735,0.1351776123046875,6.453266143798828,3.180105686187744,8,,6.353605270385742,1649,0.2746238708496094,
,,,,,,3.697374105453491,9,,7.387067794799805,1699,0.27499261498451233,
0.15868717432022095,24.173095703125,0.36080384254455566,4.7360100746154785,0.07618308067321777,6.301706790924072,2.7249674797058105,9,,5.444273948669434,1749,0.25523629784584045,
0.15737690031528473,7.856313705444336,0.2110137939453125,1.5414528846740723,0.13689279556274414,6.354172706604004,4.0132317543029785,9,,8.018126487731934,1799,0.31708526611328125,
0.1569327563047409,8.381206512451172,0.2032785415649414,1.508935570716858,0.13471651077270508,6.372156143188477,5.862814426422119,9,,11.71345043182373,1849,0.4764251708984375,
,,,,,,5.037308692932129,10,,10.064152717590332,1899,0.28878530859947205,
0.16081082820892334,25.96704864501953,0.40672850608825684,5.269680023193359,0.07718276977539062,6.218486785888672,4.6327128410339355,10,,9.2558012008667,1949,0.5077921748161316,
0.15986265242099762,13.608222007751465,0.28304100036621094,1.9672456979751587,0.1438767910003662,6.255369663238525,3.1163318157196045,10,,6.226189613342285,1999,0.5657170414924622,
,,,,,,,10,,,1999,,10.229532241821289
,,,,,,2.4578166007995605,11,,3.7252275943756104,2049,0.3016459047794342,
0.1506897360086441,9.26977825164795,0.2048778533935547,2.435859203338623,0.08410906791687012,6.636152267456055,3.9884984493255615,11,,7.968710899353027,2099,1.5825462341308594,
0.1742246150970459,30.495243072509766,0.33849430084228516,2.4818642139434814,0.13638710975646973,5.73971700668335,3.199371099472046,11,,6.392095565795898,2149,0.3187255859375,
0.2016688734292984,41.822731018066406,0.386821985244751,2.8536510467529297,0.13555335998535156,4.95862340927124,2.9909133911132812,11,,5.975613117218018,2199,0.5496934056282043,
,,,,,,3.5414111614227295,12,,7.075465679168701,2249,0.5878474116325378,
0.1668686717748642,47.28000259399414,0.8142592906951904,10.385342597961426,0.07840466499328613,5.992736339569092,3.8710241317749023,12,,7.734006881713867,2299,0.5233471989631653,
0.1633317917585373,23.9832706451416,0.3218569755554199,2.375178575515747,0.13550853729248047,6.122506618499756,4.241065502166748,12,,8.473320007324219,2349,0.4323768615722656,
0.1614712029695511,13.116562843322754,0.2625162601470947,1.9544540643692017,0.13431692123413086,6.193054676055908,3.3840670585632324,12,,6.761104106903076,2399,0.525384247303009,
,,,,,,,12,,,2399,,10.043718338012695
,,,,,,4.409624099731445,13,,8.810087203979492,2449,0.41966500878334045,
